Datetime,Close_US,Close_UK,FX,Close_UK_GBP,Close_UK_USD,spread,spread_mean,spread_std,z_score,arb_signal
2024-11-20,44.437198638916016,722.2017211914062,1.2694543600082397,7.222017211914062,45.84010618859429,-1.4029075496782752,,,,0
2024-11-21,44.523712158203125,726.5999145507812,1.2655344009399414,7.265999145507813,45.976859379201784,-1.453147220998659,,,,0
2024-11-22,44.158447265625,724.1009521484375,1.2584789991378784,7.241009521484375,45.56329207672752,-1.404844811102521,,,,0
2024-11-25,44.6871223449707,733.3970947265625,1.2593823671340942,7.333970947265625,46.18136846030029,-1.494246115329588,,,,0
2024-11-26,44.523712158203125,732.2974853515625,1.2533055543899536,7.322974853515625,45.889625292845444,-1.3659131346423194,,,,0
2024-11-27,44.869747161865234,731.597900390625,1.2573871612548828,7.31597900390625,45.995090357610025,-1.1253431957447901,,,,0
2024-11-29,45.07160568237305,732.3975219726562,1.2696800231933594,7.323975219726562,46.49552513425006,-1.423919451877012,,,,0
2024-12-02,45.186954498291016,737.5953979492188,1.270163893699646,7.375953979492188,46.843352131705984,-1.6563976334149686,,,,0
2024-12-03,45.62911605834961,743.3930053710938,1.265854835510254,7.433930053710937,47.05138152667495,-1.4222654683253424,,,,0
2024-12-04,45.513763427734375,743.8927612304688,1.2674272060394287,7.4389276123046875,47.14149619796444,-1.6277327702300681,,,,0
2024-12-05,46.19623565673828,750.9898071289062,1.2701154947280884,7.509898071289062,47.69218952086412,-1.4959538641258376,,,,0
2024-12-06,45.74446105957031,743.29296875,1.2759333848953247,7.4329296875,47.41961567930411,-1.6751546197337959,,,,0
2024-12-09,46.09049987792969,749.790283203125,1.2749296426773071,7.49790283203125,47.796492892353854,-1.7059930144241662,,,,0
2024-12-10,46.15778732299805,749.6903076171875,1.2749085426330566,7.496903076171875,47.78932887551782,-1.6315415525197707,,,,0
2024-12-11,46.65761947631836,755.5879516601562,1.2780042886734009,7.555879516601562,48.282232134581506,-1.6246126582631462,,,,0
2024-12-12,46.50382614135742,760.7857666015625,1.2766337394714355,7.607857666015625,48.562238907659776,-2.0584127663023537,,,,0
2024-12-13,46.71529006958008,765.8836669921875,1.2677323818206787,7.658836669921875,48.54677626767807,-1.8314861980979913,,,,0
2024-12-16,46.7441291809082,761.1856079101562,1.2627378702163696,7.611856079101562,48.058894668591165,-1.314765487682962,,,,0
2024-12-17,46.75374221801758,757.38720703125,1.2690355777740479,7.5738720703125,48.057565593678746,-1.3038233756611675,,,,0
2024-12-18,46.0712776184082,767.5830078125,1.2710840702056885,7.675830078125,48.783126689551864,-2.7118490711436607,-1.5865154979649199,0.3364683626069804,-3.3445449802756424,1
2024-12-19,46.28274154663086,764.7841186523438,1.2567708492279053,7.647841186523437,48.05791931373605,-1.7751777671051912,-1.6051290088362655,0.33607334248540993,-0.5059870473847774,0
2024-12-20,46.39809036254883,760.48583984375,1.2497968673706055,7.6048583984375,47.52264101582114,-1.1245506532723084,-1.588699180449948,0.35156932728337126,1.3202190611000812,0
2024-12-23,46.80180358886719,764.7841186523438,1.256991982460022,7.647841186523437,48.06637527293751,-1.2645716840703258,-1.5816855240983383,0.35679060814255675,0.88879536846247,0
2024-12-24,47.340084075927734,771.6812744140625,1.2534469366073608,7.716812744140625,48.36307647257854,-1.0229923966508068,-1.5581228381643992,0.3778108396231903,1.416397798557884,0
2024-12-27,47.37853240966797,776.7791748046875,1.2529758214950562,7.767791748046875,48.66427623355776,-1.2857438238897885,-1.5541143726267728,0.38037405285134906,0.7055437844017821,0
2024-12-30,47.59000015258789,781.3773193359375,1.257880687713623,7.813773193359375,49.14397199050582,-1.5539718379179277,-1.5755458047354296,0.36677636626176335,0.05882049336326335,0
2024-12-31,47.54193878173828,784.9757690429688,1.254909873008728,7.849757690429687,49.253692132232025,-1.711753350493744,-1.589937499666266,0.3661602094781228,-0.33268456723109957,0
2025-01-02,46.79219055175781,783.0765991210938,1.2519248723983765,7.830765991210938,49.0176535716415,-2.2254630198836907,-1.6183907689897024,0.3927418227807708,-1.5457285567288745,0
2025-01-03,47.16706848144531,781.97705078125,1.2380222082138062,7.8197705078125,48.405247759036136,-1.2381792775908238,-1.6091864594529763,0.39967604685822883,0.9282697444056597,0
2025-01-06,47.359310150146484,784.1760864257812,1.2426837682724,7.841760864257813,48.724144703434646,-1.364834553288162,-1.596041548605881,0.4033403956821464,0.573230447019054,0
2025-01-07,46.955596923828125,775.6796264648438,1.2510946989059448,7.756796264648438,48.52243343597547,-1.566836512147347,-1.5995856810069564,0.4027255950377717,0.08131881674055946,0
2025-01-08,47.45542907714844,790.8733520507812,1.247785210609436,7.908733520507813,49.342003607703745,-1.8865745305553077,-1.6101566765480322,0.40755930852887856,-0.6782273112716533,0
2025-01-10,47.43620681762695,798.7700805664062,1.2299367189407349,7.987700805664063,49.12183260399361,-1.685625786366657,-1.6091383151451566,0.4073326231060456,-0.18777644333581303,0
2025-01-13,47.09978103637695,797.970458984375,1.2204945087432861,7.97970458984375,48.695928166489466,-1.596147130112513,-1.6073685940247937,0.4073070533632359,0.027550379546885603,0
2025-01-14,47.43620681762695,798.8700561523438,1.2233314514160156,7.988700561523437,48.86414326428203,-1.4279364466550746,-1.5975347834443903,0.4092384544760531,0.4144242432115818,0
2025-01-15,48.09945297241211,804.0679321289062,1.221344232559204,8.040679321289062,49.10218657457226,-1.0027336021601485,-1.54475082523728,0.41470999030462163,1.306978938894135,0
2025-01-16,48.8395881652832,817.46240234375,1.2243348360061646,8.1746240234375,50.04238481573702,-1.20279665045382,-1.5133163478550713,0.41565776036916807,0.7470561769987456,0
2025-01-17,48.66657257080078,822.3603515625,1.2236906290054321,8.223603515625,50.31573279363219,-1.6491602228314122,-1.5300360846124939,0.41397280763074124,-0.28775836485660095,0
2025-01-21,49.493221282958984,825.1591796875,1.233136773109436,8.251591796875,50.87670640707365,-1.3834851241146637,-1.5340191720351686,0.41206054219963595,0.3653202199777085,0
2025-01-22,48.93571090698242,822.6602783203125,1.2335399389266968,8.226602783203125,50.739215473832886,-1.8035045668504637,-1.4886019468205087,0.3137354348206675,-1.0037202849271858,0
2025-01-23,49.41632080078125,828.9575805664062,1.231420874595642,8.289575805664063,51.039783443188576,-1.6234626424073255,-1.4810161905856156,0.3082274767175228,-0.46214715618055013,0
2025-01-24,49.30097579956055,817.6622924804688,1.2353914976119995,8.176622924804688,50.50665220241535,-1.205676402854806,-1.4850724780647404,0.3037913602529735,0.9196972388460142,0
2025-01-27,50.07956314086914,824.1596069335938,1.2459352016448975,8.241596069335937,51.342473302619325,-1.2629101617501846,-1.4849894019487333,0.30385505351001846,0.7308722946456657,0
2025-01-28,49.94499206542969,823.8597412109375,1.2460592985153198,8.238597412109375,51.32890456041569,-1.3839124949859993,-1.503035406865493,0.2851123619387658,0.4178104066391829,0
2025-01-29,50.13723373413086,835.4549560546875,1.2441680431365967,8.354549560546875,51.97231789016659,-1.8350841560357338,-1.5305024234727902,0.2895044876884292,-1.0520794858653137,0
2025-01-30,50.62745666503906,839.8531494140625,1.245530128479004,8.398531494140625,52.30312005465967,-1.6756633896206097,-1.5365870010579243,0.2912969700489102,-0.4774385004393754,0
2025-01-31,50.396766662597656,845.3508911132812,1.2423903942108154,8.453508911132813,52.51279134283468,-2.1160246802370253,-1.5568005675450884,0.3169856031189503,-1.764194042850853,0
2025-02-03,49.31058883666992,821.2607421875,1.2291958332061768,8.212607421875,50.474514113634356,-1.1639252769644344,-1.5037236803991256,0.2865416272604496,1.1858605211515545,0
2025-02-04,49.90653991699219,828.8577270507812,1.2431780099868774,8.288577270507812,51.52088498386183,-1.614345066869646,-1.5225319698630666,0.2804755552852594,-0.3273479462878691,0
2025-02-05,50.18529510498047,826.1588134765625,1.2478163242340088,8.261588134765624,51.54472269329271,-1.3594275883122435,-1.5222616216142708,0.2806381175541201,0.5802277848825197,0
2025-02-06,50.9350471496582,847.64990234375,1.2504063844680786,8.4764990234375,52.99534248421842,-2.060295334560216,-1.5469345627349143,0.30536566366722684,-1.681134563919859,0
2025-02-07,51.0407829284668,853.6473999023438,1.2437502145767212,8.536473999023437,53.086206840070005,-2.0454239116032085,-1.5548770317873093,0.3165263977760635,-1.5497818926399685,0
2025-02-10,51.77131271362305,865.8424072265625,1.2391574382781982,8.658424072265625,53.64575296457478,-1.8744402509517357,-1.5643177550165632,0.3233731035921508,-0.9590237793131662,0
2025-02-11,52.482608795166016,875.2384643554688,1.2360633611679077,8.752384643554688,54.09250990373294,-1.6099011085669233,-1.5650054539392837,0.3234589693995459,-0.13879860778318115,0
2025-02-12,52.944000244140625,881.3360595703125,1.245159387588501,8.813360595703125,54.87019340971165,-1.9261931655710285,-1.5899182898850814,0.331435796370084,-1.0146003520707814,0
2025-02-13,53.04972839355469,875.5384521484375,1.2450664043426514,8.755384521484375,54.50517562400928,-1.4554472304545953,-1.6125539712998038,0.30350523987998335,0.5176409504736526,0
2025-02-14,52.95361328125,869.3409423828125,1.2563445568084717,8.693409423828125,54.609588048669686,-1.6559747674196856,-1.635212877148097,0.28781472159062477,-0.07213630406689035,0
2025-02-18,54.6741943359375,897.729248046875,1.262148141860962,8.97729248046875,56.653365115830084,-1.9791707798925842,-1.6517134050011557,0.297938189222077,-1.0990782207088883,0
2025-02-19,54.75109100341797,895.0303955078125,1.2625784873962402,8.950303955078125,56.50230614669563,-1.751215143277662,-1.6700999059593056,0.2917974283141894,-0.2779847573948338,0
2025-02-20,53.79948806762695,879.436767578125,1.2584155797958374,8.79436767578125,55.334846488280164,-1.5353584206532105,-1.656692598649443,0.29150538414940047,0.4162330598121888,0
2025-02-21,53.90522003173828,885.434326171875,1.2670401334762573,8.85434326171875,56.09404134086362,-2.1888213091253377,-1.6849605319853436,0.3146098339039985,-1.6015417283292694,0
2025-02-24,53.539955139160156,877.337646484375,1.2649900913238525,8.77337646484375,55.49117147740617,-1.951216338246013,-1.7222375287549039,0.298592751380351,-0.7668599067880024,0
2025-02-25,55.52968215942383,899.128662109375,1.261781930923462,8.99128662109375,56.7252149712498,-1.19553281182597,-1.7188686612586932,0.3043720226917982,1.719395379392816,0
2025-02-26,55.9814567565918,911.3236083984375,1.2674431800842285,9.113236083984376,57.75254461571749,-1.7710878591256929,-1.7382274294656779,0.294085577316354,-0.11173764439548275,0
2025-02-27,55.93339157104492,911.92333984375,1.2682307958602905,9.1192333984375,57.82646315268066,-1.8930715816357377,-1.741126800745678,0.29537376570135526,-0.5144152884711068,0
2025-02-28,57.58668899536133,933.2145385742188,1.259890079498291,9.332145385742187,58.78738695966167,-1.200697964300339,-1.7173785294796644,0.319058304284939,1.6193923124404792,0
2025-03-03,57.99040603637695,942.11083984375,1.260398268699646,9.4211083984375,59.3717435731116,-1.381337536734648,-1.6806441723045455,0.3129807766486663,0.9563099650234473,0
2025-03-04,58.086524963378906,915.9216918945312,1.270147681236267,9.159216918945312,58.16779065769187,-0.08126569431296105,-1.626511193171972,0.4641680659181806,3.329064647742038,1
2025-03-05,59.19192886352539,928.0167236328125,1.2794268131256104,9.280167236328126,59.36647396223998,-0.17454509871458868,-1.554521194764219,0.5665219000902707,2.4358742280390966,1
2025-03-06,57.24065017700195,880.8955078125,1.2891913652420044,8.808955078125,56.782144117617285,0.4585060593846677,-1.4636245123793734,0.7235499937498322,2.6565276599651506,1
2025-03-07,57.52809524536133,876.2960815429688,1.2885303497314453,8.762960815429688,56.45670482094283,1.071390424418496,-1.307040224430438,0.9039934545276863,2.6310264050436114,1
2025-03-10,55.238468170166016,854.6986083984375,1.2932428121566772,8.546986083984375,55.2666415935797,-0.02817342341368345,-1.2061777000209617,0.9294509980969249,1.2674194540855543,0
2025-03-11,54.99067306518555,841.5001220703125,1.2875481843948364,8.415001220703125,54.17359771698321,0.8170753482023372,-1.071601920063258,1.0182148787938912,1.8548906597228232,0
2025-03-12,55.248382568359375,847.5994873046875,1.294481635093689,8.475994873046876,54.86009851153722,0.38828405682215816,-0.971692661793804,1.0597997104704524,1.2832393754969598,0
2025-03-13,55.13935089111328,852.998779296875,1.2964283227920532,8.52998779296875,55.292588839375824,-0.153237948262543,-0.8830449009283796,1.049861181204783,0.69514614477729,0
2025-03-14,56.566650390625,869.8967895507812,1.2958402633666992,8.698967895507813,56.36236424366653,0.20428614695846647,-0.8000582320577265,1.067679977010164,0.9406792303332968,0
2025-03-17,57.310035705566406,877.5958862304688,1.2930588722229004,8.775958862304687,56.73915734583134,0.5708783597350688,-0.6887155756999889,1.0896112395464852,1.1560030676255892,0
2025-03-18,58.16244888305664,894.1939086914062,1.2985326051712036,8.941939086914063,58.05699728906366,0.10545159399298143,-0.5844844570057106,1.058945472252559,0.6515312346830091,0
2025-03-19,58.33094787597656,895.7937622070312,1.3000519275665283,8.957937622070313,58.228920362966164,0.10202751301039825,-0.49182232419130756,1.0322244126772813,0.5753107850466712,0
2025-03-20,57.10188674926758,875.9960327148438,1.3010668754577637,8.759960327148438,56.986471059884934,0.1154156893826439,-0.40928361868951485,1.0101530677863226,0.5194255453007723,0
2025-03-21,57.319950103759766,881.4954223632812,1.2967981100082397,8.814954223632812,57.156079885080906,0.1638702186788592,-0.291649042299305,0.9254520444558463,0.49221271237885006,0
2025-03-24,57.468624114990234,886.4948120117188,1.2924572229385376,8.864948120117187,57.287831144104345,0.1807929708858893,-0.18504857684270987,0.8433808188506281,0.43377978198173095,0
2025-03-25,57.85518264770508,889.2945556640625,1.2924238443374634,8.892945556640624,57.4672744189862,0.387908228718878,-0.10587652481546747,0.8174533542766091,0.604052513762466,0
2025-03-26,57.835357666015625,895.59375,1.2943308353424072,8.9559375,57.95973032824695,-0.12437266223132326,-0.023540764970748994,0.7177523218222517,-0.14048285765844565,0
2025-03-27,57.82544708251953,893.2940673828125,1.2877637147903442,8.932940673828124,57.51758433065333,0.30786275186620315,0.08650595170434805,0.569426153136272,0.3887366236037304,0
2025-03-28,57.260475158691406,885.2949829101562,1.295202612876892,8.852949829101563,57.3318187516019,-0.07134359291049464,0.14297367027384028,0.48476403517502753,-0.44210636027681827,0
2025-03-31,56.9234733581543,873.79638671875,1.2938284873962402,8.7379638671875,56.52713286603102,0.3963404921232794,0.23185757171673665,0.3282802363572391,0.501044236569728,0
2025-04-01,56.75497055053711,877.095947265625,1.292089819908142,8.77095947265625,56.664337227230135,0.09063332330697449,0.24045252259773342,0.32183773314721265,-0.46551160370692063,0
2025-04-02,57.45871353149414,882.895263671875,1.292306900024414,8.82895263671875,57.048582062101914,0.4101314693922262,0.26968635100307414,0.3084329311975498,0.4553505938676751,0
2025-04-03,53.02813720703125,804.6045532226562,1.3046314716339111,8.046045532226563,52.48562111771098,0.542516089320273,0.27388685249985445,0.31169459474532274,0.8618347618119853,0
2025-04-04,49.40041732788086,759.9098510742188,1.308866262435913,7.599098510742188,49.731018328187204,-0.33060100030634487,0.2037872812636124,0.2788162483648484,-1.916632494354048,0
2025-04-07,47.99293899536133,737.7124633789062,1.2910722494125366,7.377124633789062,47.622004475713396,0.3709345196479319,0.22374267841669315,0.27560455843444864,0.534068964850767,0
2025-04-08,46.268287658691406,735.11279296875,1.2734960317611694,7.3511279296875,46.808161237128665,-0.539873578437259,0.15589523208471334,0.28857181822394207,-2.411076780831144,1
2025-04-09,48.93456268310547,713.1154174804688,1.2790995836257935,7.131154174804688,45.60728167882007,3.327281004285396,0.30284507945787525,0.766193537065659,3.947352435796312,1
2025-04-10,47.794708251953125,733.6129760742188,1.2825446128845215,7.336129760742187,47.04456852030852,0.7501397316446017,0.3480139634532325,0.7645175432448962,0.5259863187502516,0
2025-04-11,49.449974060058594,743.4118041992188,1.2992074489593506,7.434118041992187,48.292307682996764,1.1576663770618296,0.39568297495840066,0.7845443550952729,0.9712432409393804,0
2025-04-14,50.58983612060547,770.80859375,1.3085237741470337,7.7080859375,50.431068511935884,0.15876760866958506,0.37507743740512645,0.7851124881356619,-0.27551444156644794,0
2025-04-15,51.72969055175781,783.4070434570312,1.3174536228179932,7.834070434570313,51.605122377179946,0.12456817457786684,0.37603326643437074,0.7847785233879587,-0.32042810087476237,0
2025-04-16,51.521541595458984,787.6065673828125,1.323101282119751,7.876065673828125,52.104162955506766,-0.5826213600477814,0.34180082278146173,0.8118261293186626,-1.1386947887536936,0
2025-04-17,52.036956787109375,788.9064331054688,1.3233989477157593,7.889064331054687,52.20189717089852,-0.1649403837891441,0.32778301912287233,0.8183352184729529,-0.6021046043105154,0
2025-04-22,53.53363800048828,800.205078125,1.3379716873168945,8.00205078125,53.53258692892268,0.0010510715655982494,0.3196420617672093,0.8208576683388178,-0.3881196491059753,0
2025-04-23,55.51599884033203,845.0997314453125,1.327316164970398,8.450997314453126,56.08572672797528,-0.5697278876432463,0.2821160188407525,0.8443582016339423,-1.0088655559164,0
2025-04-24,55.20873260498047,835.1009521484375,1.326453447341919,8.351009521484375,55.386126842790695,-0.17739423781022623,0.2538508955142973,0.8500728767838224,-0.5073037207775672,0
2025-04-25,55.496177673339844,833.9010620117188,1.3326226472854614,8.339010620117188,55.563772041610726,-0.06759436827088194,0.25668981021231935,0.848837186988296,-0.3820334257901364,0
2025-04-28,55.84309005737305,833.6011352539062,1.3290096521377563,8.336011352539062,55.39319773927163,0.44989231810141916,0.2637912885240802,0.849881315227471,0.21897296274542638,0
2025-04-29,56.9631233215332,855.4984741210938,1.3436164855957031,8.554984741210937,57.47309266155352,-0.5099693400203194,0.2418600011685889,0.8645180356011154,-0.8696514245259759,0
2025-04-30,55.585384368896484,831.9013061523438,1.3410794734954834,8.319013061523437,55.782288282749505,-0.19690391385302064,0.21219778086977392,0.8691038896318498,-0.4707166768015375,0
2025-05-01,54.643760681152344,824.6021728515625,1.3323917388916016,8.246021728515625,54.93465614897432,-0.29089546782197573,0.19312134131332642,0.876071870913288,-0.5524852757008668,0
2025-05-02,56.0115852355957,845.2997436523438,1.3286387920379639,8.452997436523438,56.154901515812526,-0.14331628021682263,0.16544895383287397,0.8775959444929607,-0.35183074396280234,0
2025-05-06,56.1206169128418,846.3995971679688,1.3292568922042847,8.463995971679687,56.25412490472263,-0.1335079918808333,0.13164774977281865,0.8753244029268882,-0.30292282583123553,0
2025-05-07,55.78361511230469,843.0999755859375,1.335594892501831,8.430999755859375,56.30200106304983,-0.5183859507451416,0.12225850225087882,0.8815288794954542,-0.7267424447429282,0
2025-05-08,56.189998626708984,843.5999755859375,1.3294159173965454,8.435999755859376,56.07476177296412,0.11523685374486092,0.10947361895572527,0.8795845496419432,0.0065522237645962746,0
2025-05-09,56.7599983215332,849.2000122070312,1.323539137840271,8.492000122070312,56.19747260052208,0.5625257210111201,0.16459358392814422,0.8712529040365723,0.456735507266983,0
2025-05-12,58.2400016784668,881.9000244140625,1.3289036750793457,8.819000244140625,58.59800917482062,-0.3580074963538209,-0.019670841103816627,0.45963391821098926,-0.7361002786019265,0
2025-05-13,58.34000015258789,876.0999755859375,1.3177834749221802,8.760999755859375,57.72550351034369,0.6144966422441982,-0.0264529955738368,0.4485440518919515,1.4289558296771965,0
2025-05-14,58.2599983215332,871.0999755859375,1.3304418325424194,8.710999755859374,57.94739239231057,0.3126059292226344,-0.06870601796579656,0.36272067483288817,1.05125506662698,0
2025-05-15,58.810001373291016,879.5,1.3263479471206665,8.795,58.326150974631304,0.4838503986597118,-0.05245187846629022,0.38030803808403796,1.4101786536720358,0
2025-05-16,58.869998931884766,882.7999877929688,1.3306896686553955,8.827999877929688,58.73664116226064,0.13335776962412638,-0.05201239871397725,0.38052838168511405,0.4871388765201141,0
2025-05-19,59.66999816894531,881.2999877929688,1.3305498361587524,8.812999877929688,58.630677718232256,1.0393204507130562,0.029084691824064635,0.43098185897870256,2.3440331369931595,1
2025-05-20,59.88999938964844,889.2000122070312,1.338114857673645,8.892000122070312,59.49258738889075,0.39741200075769,0.05720231105140634,0.43597254614949066,0.7803465899653901,0
